Date,F.Y,QUARTER,P_NO,PAYMENT TYPE,TYPE OF PRODUCT,Quantity,Price,Amount,TYPE OF ACCESSORY/MOBILE
11/21/2021,2021-2022,3,P/M/A37,MOBILE PAYMENTS,MOBILE,11,20482.14,230803.57,MIDRANGE PHONE
11/21/2021,2021-2022,3,P/M/A75,CREDIT,MOBILE,1,60125,60625,FLAGSHIP PHONE
11/22/2021,2021-2022,3,P/M/A23,CREDIT,MOBILE,1,750,1250,BUDGET PHONE
11/22/2021,2021-2022,3,P/M/A59,CASH,MOBILE,1,11627.68,12127.68,BUDGET PHONE
11/23/2021,2021-2022,3,P/M/A55,MOBILE PAYMENTS,MOBILE,1,6187.5,6687.5,BUDGET PHONE
11/23/2021,2021-2022,3,P/M/A55,CREDIT,MOBILE,1,6187.5,6687.5,BUDGET PHONE
11/23/2021,2021-2022,3,P/M/A59,CASH,MOBILE,1,11627.68,12127.68,BUDGET PHONE
11/23/2021,2021-2022,3,P/M/A59,CASH,MOBILE,1,10651.78,11151.78,BUDGET PHONE
11/23/2021,2021-2022,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,10651.78,11151.78,BUDGET PHONE
11/23/2021,2021-2022,3,P/M/A75,CREDIT,MOBILE,1,60125,60625,FLAGSHIP PHONE
11/24/2022,2022-2023,3,P/A/29,DEBIT,ACCESSORY,1,685.6,1185.6,COVER
11/24/2022,2022-2023,3,P/A/34,DEBIT,ACCESSORY,1,4669.5,5169.5,COVER
11/24/2022,2022-2023,3,P/A/47,DEBIT,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
11/24/2021,2021-2022,3,P/M/A23,CREDIT,MOBILE,1,750,1250,BUDGET PHONE
11/24/2021,2021-2022,3,P/M/A55,DEBIT,MOBILE,1,6375,6875,BUDGET PHONE
11/25/2022,2022-2023,3,P/A/35,CREDIT,ACCESSORY,1,2211.86,2711.86,COVER
11/25/2021,2021-2022,3,P/M/A43,DEBIT,MOBILE,1,57446.42,57946.42,FLAGSHIP PHONE
11/25/2021,2021-2022,3,P/M/A58,CREDIT,MOBILE,1,9312.5,9812.5,BUDGET PHONE
11/26/2021,2021-2022,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
11/26/2021,2021-2022,3,P/M/A64,DEBIT,MOBILE,1,13776.78,14276.78,BUDGET PHONE
11/27/2021,2021-2022,3,P/M/A55,CASH,MOBILE,1,6187.5,6687.5,BUDGET PHONE
11/28/2021,2021-2022,3,P/M/A24,DEBIT,MOBILE,1,982.14,1482.14,BUDGET PHONE
11/28/2021,2021-2022,3,P/M/A58,DEBIT,MOBILE,1,9312.5,9812.5,BUDGET PHONE
11/29/2021,2021-2022,3,P/M/A60,CREDIT,MOBILE,1,12437.5,12937.5,BUDGET PHONE
11/30/2021,2021-2022,3,P/M/A22,MOBILE PAYMENTS,MOBILE,1,32526.78,33026.78,PREMIUM MIDRANGE PHONE
11/30/2021,2021-2022,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,10392.86,10892.86,BUDGET PHONE
12/1/2021,2021-2022,3,P/M/A22,DEBIT,MOBILE,1,35205.36,35705.36,PREMIUM MIDRANGE PHONE
12/1/2021,2021-2022,3,P/M/A24,CREDIT,MOBILE,1,973.22,1473.22,BUDGET PHONE
12/2/2022,2022-2023,3,P/A/15,CASH,ACCESSORY,1,516.94,1016.94,BATTERY
12/2/2022,2022-2023,3,P/A/35,DEBIT,ACCESSORY,1,1957.62,2457.62,COVER
12/2/2021,2021-2022,3,P/M/A42,MOBILE PAYMENTS,MOBILE,1,54767.86,55267.86,FLAGSHIP PHONE
12/2/2021,2021-2022,3,P/M/A43,MOBILE PAYMENTS,MOBILE,1,50303.58,50803.58,FLAGSHIP PHONE
12/2/2021,2021-2022,3,P/M/A59,CREDIT,MOBILE,1,10392.86,10892.86,BUDGET PHONE
12/2/2021,2021-2022,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,9767.86,10267.86,BUDGET PHONE
12/2/2021,2021-2022,3,P/M/A60,MOBILE PAYMENTS,MOBILE,1,11098.22,11598.22,BUDGET PHONE
12/3/2022,2022-2023,3,P/A/35,DEBIT,ACCESSORY,1,1703.38,2203.38,COVER
12/3/2022,2022-2023,3,P/A/47,CREDIT,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
12/4/2021,2021-2022,3,P/M/A22,CASH,MOBILE,1,32526.78,33026.78,PREMIUM MIDRANGE PHONE
12/4/2021,2021-2022,3,P/M/A24,CREDIT,MOBILE,1,982.14,1482.14,BUDGET PHONE
12/4/2021,2021-2022,3,P/M/A24,CREDIT,MOBILE,1,982.14,1482.14,BUDGET PHONE
12/4/2021,2021-2022,3,P/M/A39,CASH,MOBILE,1,31553.58,32053.58,PREMIUM MIDRANGE PHONE
12/4/2021,2021-2022,3,P/M/A45,MOBILE PAYMENTS,MOBILE,1,59232.14,59732.14,FLAGSHIP PHONE
12/6/2021,2021-2022,3,P/M/A22,CASH,MOBILE,1,32526.78,33026.78,PREMIUM MIDRANGE PHONE
12/6/2021,2021-2022,3,P/M/A57,MOBILE PAYMENTS,MOBILE,1,8428.58,8928.58,BUDGET PHONE
12/6/2021,2021-2022,3,P/M/A59,CREDIT,MOBILE,1,9758.92,10258.92,BUDGET PHONE
12/7/2021,2021-2022,3,P/M/A58,MOBILE PAYMENTS,MOBILE,1,8419.64,8919.64,BUDGET PHONE
12/7/2021,2021-2022,3,P/M/A58,DEBIT,MOBILE,1,8419.64,8919.64,BUDGET PHONE
12/7/2021,2021-2022,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
12/7/2021,2021-2022,3,P/M/A75,DEBIT,MOBILE,1,60125,60625,FLAGSHIP PHONE
12/8/2022,2022-2023,3,P/A/47,CREDIT,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
12/8/2021,2021-2022,3,P/M/A26,MOBILE PAYMENTS,MOBILE,1,2446.42,2946.42,BUDGET PHONE
12/9/2022,2022-2023,3,P/A/21,CREDIT,ACCESSORY,1,508.48,1008.48,CHARGER 
12/9/2021,2021-2022,3,P/M/A57,CASH,MOBILE,1,7526.78,8026.78,BUDGET PHONE
12/9/2021,2021-2022,3,P/M/A57,CASH,MOBILE,1,7312.5,7812.5,BUDGET PHONE
12/10/2022,2022-2023,3,P/A/13,CASH,ACCESSORY,1,516.94,1016.94,BATTERY
12/10/2022,2022-2023,3,P/A/3,DEBIT,ACCESSORY,1,24915.26,25415.26,GALAXY WATCH
12/10/2022,2022-2023,3,P/A/36,MOBILE PAYMENTS,ACCESSORY,1,2042.38,2542.38,COVER
12/10/2021,2021-2022,3,P/M/A57,CASH,MOBILE,1,7312.5,7812.5,BUDGET PHONE
12/10/2021,2021-2022,3,P/M/A64,DEBIT,MOBILE,1,13776.78,14276.78,BUDGET PHONE
12/11/2022,2022-2023,3,P/A/26,CREDIT,ACCESSORY,1,1788.14,2288.14,CHARGER 
12/11/2021,2021-2022,3,P/M/A59,CASH,MOBILE,1,10651.78,11151.78,BUDGET PHONE
12/13/2022,2022-2023,3,P/T/S1,CASH,TABLET,1,7550.84,8050.84,BUDGET TABLET
12/14/2021,2021-2022,3,P/M/A60,CREDIT,MOBILE,1,11107.14,11607.14,BUDGET PHONE
12/15/2022,2022-2023,3,P/A/47,CREDIT,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
12/15/2021,2021-2022,3,P/M/A24,DEBIT,MOBILE,1,973.22,1473.22,BUDGET PHONE
12/16/2022,2022-2023,3,P/A/15,CASH,ACCESSORY,1,415.26,915.26,BATTERY
12/16/2022,2022-2023,3,P/A/34,CASH,ACCESSORY,1,5855.08,6355.08,COVER
12/16/2022,2022-2023,3,P/A/47,CREDIT,ACCESSORY,1,1449.16,1949.16,WIRELESS HEADSET
12/16/2022,2022-2023,3,P/A/49,CASH,ACCESSORY,1,771.18,1271.18,WIRELESS HEADSET
12/16/2021,2021-2022,3,P/M/A22,CREDIT,MOBILE,1,35205.36,35705.36,PREMIUM MIDRANGE PHONE
12/16/2021,2021-2022,3,P/M/A24,CREDIT,MOBILE,1,973.22,1473.22,BUDGET PHONE
12/16/2021,2021-2022,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
12/17/2022,2022-2023,3,P/A/47,CREDIT,ACCESSORY,1,1533.9,2033.9,WIRELESS HEADSET
12/17/2021,2021-2022,3,P/M/A42,DEBIT,MOBILE,1,54767.86,55267.86,FLAGSHIP PHONE
12/18/2022,2022-2023,3,P/A/35,DEBIT,ACCESSORY,1,2041.52,2541.52,COVER
12/18/2021,2021-2022,3,P/M/A22,CASH,MOBILE,1,32526.78,33026.78,PREMIUM MIDRANGE PHONE
12/21/2022,2022-2023,3,P/A/3,MOBILE PAYMENTS,ACCESSORY,1,24915.26,25415.26,GALAXY WATCH
12/21/2021,2021-2022,3,P/M/A23,CREDIT,MOBILE,1,705.36,1205.36,BUDGET PHONE
12/22/2022,2022-2023,3,P/A/1,MOBILE PAYMENTS,ACCESSORY,1,20677.96,21177.96,GALAXY WATCH
12/22/2022,2022-2023,3,P/A/26,MOBILE PAYMENTS,ACCESSORY,1,2042.38,2542.38,CHARGER 
12/22/2022,2022-2023,3,P/A/39,DEBIT,ACCESSORY,1,559.32,1059.32,COVER
12/22/2022,2022-2023,3,P/A/41,MOBILE PAYMENTS,ACCESSORY,1,1025.42,1525.42,POWER BANK
12/22/2021,2021-2022,3,P/M/A75,DEBIT,MOBILE,1,60125,60625,FLAGSHIP PHONE
12/23/2021,2021-2022,3,P/M/A58,CASH,MOBILE,1,9312.5,9812.5,BUDGET PHONE
12/23/2021,2021-2022,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
12/25/2022,2022-2023,3,P/A/22,DEBIT,ACCESSORY,2,474.58,1949.16,CHARGER 
12/25/2022,2022-2023,3,P/A/47,CASH,ACCESSORY,1,1618.64,2118.64,WIRELESS HEADSET
12/25/2021,2021-2022,3,P/M/A22,CREDIT,MOBILE,1,35205.36,35705.36,PREMIUM MIDRANGE PHONE
12/25/2021,2021-2022,3,P/M/A23,CASH,MOBILE,1,750,1250,BUDGET PHONE
12/25/2021,2021-2022,3,P/M/A58,DEBIT,MOBILE,1,7080.36,7580.36,BUDGET PHONE
12/25/2021,2021-2022,3,P/M/A64,DEBIT,MOBILE,1,13776.78,14276.78,BUDGET PHONE
12/26/2022,2022-2023,3,P/A/38,CASH,ACCESSORY,1,2000,2500,COVER
11/3/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,16455.36,16955.36,MIDRANGE PHONE
12/28/2022,2022-2023,3,P/A/41,CASH,ACCESSORY,1,771.18,1271.18,POWER BANK
12/28/2021,2021-2022,3,P/M/A24,CREDIT,MOBILE,1,982.14,1482.14,BUDGET PHONE
12/28/2021,2021-2022,3,P/M/A64,MOBILE PAYMENTS,MOBILE,1,13776.78,14276.78,BUDGET PHONE
12/29/2022,2022-2023,3,P/A/1,MOBILE PAYMENTS,ACCESSORY,1,20677.96,21177.96,GALAXY WATCH
12/29/2022,2022-2023,3,P/A/35,CASH,ACCESSORY,1,1872.88,2372.88,COVER
12/29/2021,2021-2022,3,P/M/A22,CASH,MOBILE,1,29848.22,30348.22,PREMIUM MIDRANGE PHONE
12/30/2022,2022-2023,3,P/A/49,MOBILE PAYMENTS,ACCESSORY,1,686.44,1186.44,WIRELESS HEADSET
12/1/2021,2021-2022,3,P/M/A14,CASH,MOBILE,1,16455.36,16955.36,MIDRANGE PHONE
12/30/2021,2021-2022,3,P/M/A55,MOBILE PAYMENTS,MOBILE,1,6196.42,6696.42,BUDGET PHONE
12/30/2021,2021-2022,3,P/M/A59,MOBILE PAYMENTS,MOBILE,1,9758.92,10258.92,BUDGET PHONE
12/30/2021,2021-2022,3,P/M/A59,CASH,MOBILE,1,9758.92,10258.92,BUDGET PHONE
12/31/2021,2021-2022,3,P/M/A1,CREDIT,MOBILE,1,7080.36,7580.36,BUDGET PHONE
12/31/2021,2021-2022,3,P/M/A23,CREDIT,MOBILE,1,750,1250,BUDGET PHONE
12/31/2021,2021-2022,3,P/M/A59,DEBIT,MOBILE,1,11098.22,11598.22,BUDGET PHONE
12/31/2021,2021-2022,3,P/M/A59,DEBIT,MOBILE,1,11098.22,11598.22,BUDGET PHONE
12/16/2021,2021-2022,3,P/M/A14,DEBIT,MOBILE,1,16455.36,16955.36,MIDRANGE PHONE
12/22/2021,2021-2022,3,P/M/A14,CASH,MOBILE,1,16455.36,16955.36,MIDRANGE PHONE
11/13/2021,2021-2022,3,P/M/A12,CREDIT,MOBILE,1,18990.68,19490.68,MIDRANGE PHONE
11/15/2021,2021-2022,3,P/M/A12,CREDIT,MOBILE,1,18990.68,19490.68,MIDRANGE PHONE
11/28/2021,2021-2022,3,P/M/A12,CASH,MOBILE,1,18990.68,19490.68,MIDRANGE PHONE
12/27/2021,2021-2022,3,P/M/A12,MOBILE PAYMENTS,MOBILE,1,18990.68,19490.68,MIDRANGE PHONE
10/11/2021,2021-2022,3,P/M/A14,MOBILE PAYMENTS,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
10/15/2021,2021-2022,3,P/M/A14,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
10/21/2021,2021-2022,3,P/M/A14,MOBILE PAYMENTS,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
10/27/2021,2021-2022,3,P/M/A14,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/10/2021,2021-2022,3,P/M/A14,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/11/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/17/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/21/2021,2021-2022,3,P/M/A20,CASH,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/22/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/23/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/25/2021,2021-2022,3,P/M/A20,CASH,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/26/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/26/2021,2021-2022,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
12/30/2021,2021-2022,3,P/M/A20,CASH,MOBILE,1,19133.92,19633.92,MIDRANGE PHONE
10/17/2021,2021-2022,3,P/M/A13,CREDIT,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
10/18/2021,2021-2022,3,P/M/A13,MOBILE PAYMENTS,MOBILE,1,19428.58,19928.58,MIDRANGE PHONE
11/17/2021,2021-2022,3,P/M/A12,DEBIT,MOBILE,1,20261.86,20761.86,MIDRANGE PHONE
11/6/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20303.58,20803.58,MIDRANGE PHONE
10/2/2021,2021-2022,3,P/M/A20,CASH,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/5/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/10/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/10/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/12/2021,2021-2022,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/12/2021,2021-2022,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/14/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/15/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/15/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/21/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/27/2021,2021-2022,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
10/27/2021,2021-2022,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/1/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/1/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/2/2021,2021-2022,3,P/M/A20,CASH,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/3/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/4/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/5/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/5/2021,2021-2022,3,P/M/A20,CASH,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/6/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/8/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/8/2021,2021-2022,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/8/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/11/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/11/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/13/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/13/2021,2021-2022,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/17/2021,2021-2022,3,P/M/A20,CASH,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/20/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/25/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
11/26/2021,2021-2022,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
12/2/2021,2021-2022,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,20919.64,21419.64,MIDRANGE PHONE
12/30/2021,2021-2022,3,P/M/A16,CREDIT,MOBILE,1,21449.16,21949.16,MIDRANGE PHONE
10/25/2021,2021-2022,3,P/M/A72,CREDIT,MOBILE,1,22380.5,22880.5,MIDRANGE PHONE
10/25/2021,2021-2022,3,P/M/A72,CREDIT,MOBILE,1,22380.5,22880.5,MIDRANGE PHONE
11/6/2021,2021-2022,3,P/M/A72,DEBIT,MOBILE,1,22380.5,22880.5,MIDRANGE PHONE
12/23/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,22705.36,23205.36,MIDRANGE PHONE
12/25/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,22705.36,23205.36,MIDRANGE PHONE
10/19/2021,2021-2022,3,P/M/A14,CREDIT,MOBILE,1,22714.28,23214.28,MIDRANGE PHONE
11/9/2021,2021-2022,3,P/M/A17,DEBIT,MOBILE,1,23771.18,24271.18,MIDRANGE PHONE
10/14/2021,2021-2022,3,P/M/A17,DEBIT,MOBILE,1,27499.16,27999.16,MIDRANGE PHONE
10/21/2021,2021-2022,3,P/M/A17,MOBILE PAYMENTS,MOBILE,1,27499.16,27999.16,MIDRANGE PHONE
10/24/2021,2021-2022,3,P/M/A17,CASH,MOBILE,1,27499.16,27999.16,MIDRANGE PHONE
10/30/2021,2021-2022,3,P/M/A17,CASH,MOBILE,1,27499.16,27999.16,MIDRANGE PHONE
11/5/2021,2021-2022,3,P/M/A17,DEBIT,MOBILE,1,27499.16,27999.16,MIDRANGE PHONE
11/7/2021,2021-2022,3,P/M/A17,DEBIT,MOBILE,1,27499.16,27999.16,MIDRANGE PHONE
11/19/2021,2021-2022,3,P/M/A17,CREDIT,MOBILE,1,27499.16,27999.16,MIDRANGE PHONE
11/23/2021,2021-2022,3,P/M/A17,CREDIT,MOBILE,1,27499.16,27999.16,MIDRANGE PHONE
12/5/2021,2021-2022,3,P/M/A17,DEBIT,MOBILE,1,27499.16,27999.16,MIDRANGE PHONE
12/20/2021,2021-2022,3,P/M/A17,DEBIT,MOBILE,1,27499.16,27999.16,MIDRANGE PHONE
12/22/2021,2021-2022,3,P/M/A17,CASH,MOBILE,1,27499.16,27999.16,MIDRANGE PHONE
11/1/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,24633.93,25133.93,MIDRANGE PHONE
11/30/2021,2021-2022,3,P/M/A20,CASH,MOBILE,1,24678.58,25178.58,MIDRANGE PHONE
12/2/2021,2021-2022,3,P/M/A20,MOBILE PAYMENTS,MOBILE,1,24678.58,25178.58,MIDRANGE PHONE
10/28/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,25383.92,25883.92,MIDRANGE PHONE
11/5/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,25383.92,25883.92,MIDRANGE PHONE
11/9/2021,2021-2022,3,P/M/A20,CASH,MOBILE,1,25383.92,25883.92,MIDRANGE PHONE
11/13/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,25383.92,25883.92,MIDRANGE PHONE
11/17/2021,2021-2022,3,P/M/A20,CREDIT,MOBILE,1,25383.92,25883.92,MIDRANGE PHONE
12/1/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,25383.92,25883.92,MIDRANGE PHONE
12/14/2021,2021-2022,3,P/M/A20,DEBIT,MOBILE,1,25383.92,25883.92,MIDRANGE PHONE
10/2/2022,2022-2023,3,P/A/25,MOBILE PAYMENTS,ACCESSORY,1,2041.52,2541.52,CHARGER 
10/2/2021,2021-2022,3,P/M/A5,CASH,MOBILE,1,12211.02,12711.02,BUDGET PHONE
10/2/2021,2021-2022,3,P/M/A79,CREDIT,MOBILE,1,102550,103050,LUXURY PHONE
10/3/2021,2021-2022,3,P/M/A65,DEBIT,MOBILE,1,4583.9,5083.9,BUDGET PHONE
10/3/2021,2021-2022,3,P/M/A65,CASH,MOBILE,1,3736.44,4236.44,BUDGET PHONE
10/3/2021,2021-2022,3,P/M/A67,MOBILE PAYMENTS,MOBILE,1,9668.64,10168.64,BUDGET PHONE
10/4/2022,2022-2023,3,P/A/41,CREDIT,ACCESSORY,1,771.18,1271.18,POWER BANK
10/4/2021,2021-2022,3,P/M/A5,MOBILE PAYMENTS,MOBILE,1,12211.02,12711.02,BUDGET PHONE
10/7/2022,2022-2023,3,P/A/11,DEBIT,ACCESSORY,1,49152.54,49652.54,GALAXY WATCH
10/7/2021,2021-2022,3,P/M/A5,DEBIT,MOBILE,1,49152.54,49652.54,PREMIUM MIDRANGE PHONE
10/8/2021,2021-2022,3,P/M/A76,DEBIT,MOBILE,1,61105.94,61605.94,FLAGSHIP PHONE
10/9/2021,2021-2022,3,P/M/A5,MOBILE PAYMENTS,MOBILE,1,12211.02,12711.02,BUDGET PHONE
10/11/2021,2021-2022,3,P/M/A67,CREDIT,MOBILE,1,9668.64,10168.64,BUDGET PHONE
10/11/2022,2022-2023,3,P/T/S2,DEBIT,TABLET,1,9661.02,10161.02,BUDGET TABLET
10/12/2021,2021-2022,3,P/M/A65,DEBIT,MOBILE,1,4754.24,5254.24,BUDGET PHONE
10/13/2021,2021-2022,3,P/M/A65,CREDIT,MOBILE,1,3736.44,4236.44,BUDGET PHONE
10/15/2022,2022-2023,3,P/A/41,MOBILE PAYMENTS,ACCESSORY,1,686.44,1186.44,POWER BANK
10/15/2021,2021-2022,3,P/M/A67,CASH,MOBILE,1,9668.64,10168.64,BUDGET PHONE
10/15/2021,2021-2022,3,P/M/A78,DEBIT,MOBILE,1,65600.84,66100.84,FLAGSHIP PHONE
10/16/2021,2021-2022,3,P/M/A66,CREDIT,MOBILE,1,6278.82,6778.82,BUDGET PHONE
10/17/2022,2022-2023,3,P/A/26,DEBIT,ACCESSORY,1,2042.38,2542.38,CHARGER 
10/17/2022,2022-2023,3,P/A/26,MOBILE PAYMENTS,ACCESSORY,1,2042.38,2542.38,CHARGER 
10/17/2021,2021-2022,3,P/M/A78,DEBIT,MOBILE,1,65600.84,66100.84,FLAGSHIP PHONE
10/18/2021,2021-2022,3,P/M/A2,CREDIT,MOBILE,1,7300.84,7800.84,BUDGET PHONE
10/18/2021,2021-2022,3,P/M/A5,CASH,MOBILE,1,14330.5,14830.5,BUDGET PHONE
10/18/2021,2021-2022,3,P/M/A5,CASH,MOBILE,1,12211.02,12711.02,BUDGET PHONE
10/19/2022,2022-2023,3,P/A/35,CREDIT,ACCESSORY,1,1957.62,2457.62,COVER
10/19/2021,2021-2022,3,P/M/A66,CREDIT,MOBILE,1,6278.82,6778.82,BUDGET PHONE
10/20/2022,2022-2023,3,P/A/22,CASH,ACCESSORY,1,508.48,1008.48,CHARGER 
10/20/2022,2022-2023,3,P/A/45,MOBILE PAYMENTS,ACCESSORY,1,10347.46,10847.46,WIRELESS EARPHONES
10/20/2021,2021-2022,3,P/M/A36,MOBILE PAYMENTS,MOBILE,1,41872.04,42372.04,PREMIUM MIDRANGE PHONE
10/21/2022,2022-2023,3,P/A/24,CREDIT,ACCESSORY,1,1025.42,1525.42,CHARGER 
10/21/2022,2022-2023,3,P/A/35,DEBIT,ACCESSORY,1,1406.78,1906.78,COVER
10/22/2021,2021-2022,3,P/M/A65,MOBILE PAYMENTS,MOBILE,1,3736.44,4236.44,BUDGET PHONE
10/22/2022,2022-2023,3,P/T/S12,DEBIT,TABLET,1,53736.44,54236.44,FLAGSHIP TAB
10/23/2021,2021-2022,3,P/M/A24,CREDIT,MOBILE,1,906.78,1406.78,BUDGET PHONE
10/24/2021,2021-2022,3,P/M/A48,MOBILE PAYMENTS,MOBILE,1,65600.84,66100.84,FLAGSHIP PHONE
10/25/2022,2022-2023,3,P/A/24,CREDIT,ACCESSORY,1,1025.42,1525.42,CHARGER 
10/25/2021,2021-2022,3,P/M/A24,MOBILE PAYMENTS,MOBILE,1,949.16,1449.16,BUDGET PHONE
10/25/2021,2021-2022,3,P/M/A48,MOBILE PAYMENTS,MOBILE,1,65600.84,66100.84,FLAGSHIP PHONE
10/25/2021,2021-2022,3,P/M/A5,MOBILE PAYMENTS,MOBILE,1,12211.02,12711.02,BUDGET PHONE
10/27/2021,2021-2022,3,P/M/A23,CREDIT,MOBILE,1,728.82,1228.82,BUDGET PHONE
10/28/2021,2021-2022,3,P/M/A67,DEBIT,MOBILE,1,9668.64,10168.64,BUDGET PHONE
10/30/2022,2022-2023,3,P/A/22,DEBIT,ACCESSORY,1,508.48,1008.48,CHARGER 
10/30/2021,2021-2022,3,P/M/A36,DEBIT,MOBILE,1,41872.04,42372.04,PREMIUM MIDRANGE PHONE
10/30/2021,2021-2022,3,P/M/A5,CASH,MOBILE,1,12211.02,12711.02,BUDGET PHONE
10/30/2021,2021-2022,3,P/M/A73,CREDIT,MOBILE,1,31702.54,32202.54,PREMIUM MIDRANGE PHONE
